comment,price_value
اگر میدانستم اینقد بی کیفیت است،هرگز نمیخریدم. خیلی زود همه اش نخ کش شد,0
کوتاهتر از حد معمول بود ولی بازحمت نصب کردم,0
"برای استفاده عادی خوبه اما انتظار معجزه ندااشته باشید
",0
نخرید ، پولتون رو میریزید تو سطل آشغال ، یه چیز بزرگ تر و با کیفیت تر بخرید,1
خوش رنگ و ظاهراً ایرانی ست. در شگفت انگیز گرفتم قیمتش مناسب بود,1
با توجه به قیمت، کلاه خیلی خوبیه..هم زیبا هم گرم.فقط برای پسر هشت ساله من،امسال اندازه میشه.,1
دستورالعمش خیلی دقیق نیست و خوب راهنمایی نکرده. باید خیلی ور بری تا خوب از آب در بیاد. اما از نظر کیفیت آرد و ومخمر عالی بود و برای ۴-۵ پیتزای سایز متوسط کافیه.,0
بنظر من خیلی زود تموم میشه موقع اب کردنش هم خیلی بو داشت,0
ببینید، به نظر من کیفیت قابل قبولی داره اما قیمت 670 هزار تومن براش انصافاً زیاده، تو شگفت انگیز با قیمتی در حدود 150 تا 200 ارزش خرید داره ولی نه بیشتر.,1
فقط تو شگفتانه ارزشش رو داشت وگرنه خیلی گرونه،ولی یه حس خوب به صورت میده,1
"چسب خالی بود
۲مداد ویک پاک کن وتراش 
نمی ارزد
جلد بچه پاره کرد وگرنه مرجوع میکرپم",1
یه دونه آرمیچر سفارش دادم و با ارسال رایگان دیدم یه بسته بزرگه یعنی قوطی بود داخلشو الان باز کردم نمیدونم چرا وقتی بسته تحویل میگیرم اینطوری استرس میگیرم در کل عالیه پیشنهاد میکنم فقط تحویل دهنده قیافش کمی نامیزان بود ترسیدم.,1
برای خواهرم خریدم عاشقش شد خیلی قشنگه بانمکه رنگشم صورتی ملیحه حتما بخرین خوشتون میاد ,1
به جای مدل یلدا این مدل رو به اشتباه خریدم که هم مشبک و هم نازک هست,0
چرم هست و زیبا و شیک با قیمت مناسب و کاملا مطابق با تصویر، توصیه می‌کنم خریدش‌ رو. دور دوخت داره و در کل کفش خیلی با دوامی به نظر میاد,1
توی شگفت انگیز گرفتم. خرید باصرفه ای بود. خیلی شیرینه. چیزی که از همه مهمتر و جالب تر بود برام بسته بندی خیلی عالی و فوق العاده ی دی جی کالا بود. دی جی کالا خیلی بیشتر از ارزش محصول برای مشتریان خودش ارزش قائله و برای بسته بندی هزینه زیادی متحمل شده بودن که واقعا جای تشکر داره.,1
از خریدم راضی هستم. بسیار خوب و عالی بود.,0
جنسش خوبه ولی برای من که فرستادند به جای 5 تا 4تا بود,0
از کاغذ کاهی بی کیفیت استفاده شده،از قدیم گفتن هر ارزانی بی دلیل نیست,1
من ۱ سال و خورده ای هستش که دارم ازش استفاده میکنم خیلی خیلی راضی هستم. هم ظاهر قشنگی داره هم تیزه و هم خوش دسته. ,0
"اندازش مناسبه
چون تازه ب دستم رسیده از نطره فنی تاییدش نمیکنم",0
کتاب خیلی خلاصه شده   به نظرب مناسب برای بچه اای کوچیک باشه. برای نوجوون ها توصیه میکنم متن کامل رو بگیرن.,0
الان که دایم دست ها شسته می شه و الکل زده می شه یه کرم آبرسان که دایم تجدیدش کنی خیلی لازمه ولی بوش رو من دوست ندارم.,0
خیلی خیلی با نمکه، جنسشم خوبه، درکل جوراب خوشگل و کیوتیه,0
گوشی خوبیه عالیه امکانات دوربین پردازنده صفحه نمایش,0
"این سنجاق ها خیلی باکیفیت است.
کیفیت وقیمت هردوتامهم هستند.",1
یه سطل کوچیک میخواستم برای رو میز که جوابگو کار من هست,0
"قدرت پاک کنندگی خوبی داره
با هر یه پد حتی لاک های پررنگ به راحتی پاک میشه
بوی خوبی هم داره",0
"عالیه فک نمیکردم اینقدر خوب باشه
یه حالت مات بودن داره",0
طبق بقیه نظرات، دستمال کاغذی بی کیفیتیه، زود پودر میشه ,0
انبردست رو تازه تحویل گرفتم. فعلا استفاده خاصی ازش نکردم ولی ظاهرا خوش ساخت هستش. بنظرم با توجه به پولی که میدید ارزش خرید داشته باشه.,1
من چندبار که از این محصول استفاده کردم حس میکنم تاثیرشو گذاشت چون جلوی موهام کمی وز بود که بهتر شد,0
"من این محصول را برای پژوه 206 sd خریدم که خوب و کارامد هست مشکلی فعلا که نداره 
",0
معمولی ولی در حد انتظار بود ، توصیه میشه.,0
لبه های کار مثل لبه های گوش اصلا خوب صیقل داده نشده و امکان داره دست رو ببره. روی سیم پر از قطره های خشک چسب بود که کلی وقت گذاشتم تا تمیز شه. نورش خوبه. ایده‌ش هم جذابه. فقط اگه تمیز تر کار بشه خیلی بهتره. با این قیمت تقریبا میصرفه,1
اندازشون کوچک هست ولی از نظرکیفیت وقیمت مناسبه. خریدش رو پینشنهاد میکنم,1
"بعد از خرید برسیش کردم و نو بود سه یا چهار بار و هربار به مدت ۱۰ دیقه ازش استفاده کردم و برسیش کردم دیدم سرش ترک برداشته با این که انعطاف پذیر بود و اون چیزی نیست که بادیرن عکس به ذهنتون خطور میکنه
 انتخاب خوبی نیس",0
من تازه خریدم قیمتش خیلی مناسب و کیفیتش بنظرم خوبه و نصبش هم خیلی راحت بود ، ,1
از دیجی کالا ممنونم که کلیه اجناسرا با قیمت مناسب تر از بازار در اختیار مردم قرار میدهند,1
انتظارشو داشتم که کار نکنه بیخود پولتونو دور نریزید حتی با این که انقدر ارزونه,1
صفحه چراغ نداره و فقط اعداد مشخص به سختی خوانده میشه.,0
نورش خوبه قیمت مناسبه فقط یه کم دیر روشن میشه ,1
من طوسی سفارش دادم؛و از خریدم راضی هستم و زیبا هم بود...,0
"راضیم اما اگر کافیینش رو 4 برابر کنن 
اونوقت ارزشش رو داره                        ",1
با کیفیت بود. محصول و برند خوبیه. قیمتشم مناسبه.,1
برای قطعاتی که بخشی از اون کنده شده میتونید با این چسب خمیری شبیه اون رو بازسازی کنید. برای پر کردن بخش هایی که خالی شده عالی است. من خودم برای تکه ای از دستگیره که شکسته بود استفاده کردم که در عکس ضمیمه میتونید ببینید.,0
من قبلا از همین گرفته بودم و خوب بود.. این سری کاملا چروک و له و لورده بود.. انگار که یه بار باز شده و دوباره بسته شده بود. ,0
